name,I0Y,I0T,I0V,I0W,I0P,I0Q,I0R,I0S,I0L,I0M,I0N,I0H,I0I,I0K,I0D,I0E,I0F,I0G,I0A,I0C,D0E,D0D,D0G,D0F,D0A,D0C,D0M,D0L,D0N,D0I,D0H,D0K,D0T,D0W,D0V,D0Q,D0P,D0S,D0R,D0Y,Y0L,Y0M,Y0N,Y0H,Y0I,Y0K,Y0D,Y0E,Y0F,Y0G,Y0A,Y0C,Y0Y,Y0T,Y0V,Y0W,Y0P,Y0Q,Y0R,Y0S,V0G,V0E,V0D,V0C,V0A,V0W,V0V,V0T,V0R,V0P,P0Y,P0Q,P0P,P0S,P0R,P0T,P0W,P0V,P0I,P0H,P0K,P0M,P0L,P0N,P0A,P0C,P0E,P0D,P0G,P0F,E0A,E0C,E0D,E0E,E0F,E0G,E0H,E0I,E0K,E0L,E0M,E0N,E0P,E0Q,E0R,E0S,E0T,E0V,E0W,E0Y,K0N,K0L,K0M,K0K,K0H,K0I,K0F,K0G,K0D,K0E,K0C,K0A,K0Y,K0V,K0W,K0T,K0R,K0S,K0P,K0Q,F0W,F0V,F0T,F0S,F0R,F0Q,F0P,F0Y,F0G,F0F,F0E,F0D,F0C,F0A,F0N,F0M,F0L,F0K,F0I,F0H,L0Y,L0T,L0W,L0V,L0Q,L0P,L0S,L0R,L0M,L0L,L0N,L0I,L0H,L0K,L0E,L0D,L0G,L0F,L0A,L0C,A0D,A0E,A0F,A0G,A0A,A0C,A0L,A0M,A0N,A0H,A0I,A0K,A0T,A0V,A0W,A0P,A0Q,A0R,A0S,A0Y,Q0T,V0F,Q0V,Q0W,Q0P,Q0Q,Q0R,Q0S,V0N,V0M,V0L,V0K,Q0Y,V0I,V0H,Q0D,Q0E,Q0F,Q0G,V0S,Q0A,V0Q,Q0C,Q0L,Q0M,Q0N,Q0H,Q0I,V0Y,Q0K,G0R,G0S,G0P,G0Q,G0V,G0W,G0T,G0Y,G0C,G0A,G0F,G0G,G0D,G0E,G0K,G0H,G0I,G0N,G0L,G0M,R0K,R0I,R0H,R0N,R0M,R0L,R0C,R0A,R0G,R0F,R0E,R0D,R0Y,R0S,R0R,R0Q,R0P,R0W,R0V,R0T,M0Y,M0P,M0Q,M0R,M0S,M0T,M0V,M0W,M0H,M0I,M0K,M0L,M0M,M0N,M0A,M0C,M0D,M0E,M0F,M0G,H0A,H0C,H0E,H0D,H0G,H0F,H0I,H0H,H0K,H0M,H0L,H0N,H0Q,H0P,H0S,H0R,H0T,H0W,H0V,H0Y,W0C,W0A,W0F,W0G,W0D,W0E,W0K,W0H,W0I,W0N,W0L,W0M,W0R,W0S,W0P,W0Q,W0V,W0W,W0T,W0Y,N0N,N0M,N0L,N0K,N0I,N0H,N0G,N0F,N0E,N0D,N0C,N0A,N0Y,N0W,N0V,N0T,N0S,N0R,N0Q,N0P,S0F,S0G,S0D,S0E,S0C,S0A,S0N,S0L,S0M,S0K,S0H,S0I,S0V,S0W,S0T,S0R,S0S,S0P,S0Q,S0Y,C0V,C0W,C0T,C0R,C0S,C0P,C0Q,C0Y,C0F,C0G,C0D,C0E,C0C,C0A,C0N,C0L,C0M,C0K,C0H,C0I,T0T,T0W,T0V,T0Q,T0P,T0S,T0R,T0Y,T0E,T0D,T0G,T0F,T0A,T0C,T0M,T0L,T0N,T0I,T0H,T0K
ASA47832.1,4,6,3,0,0,2,2,4,2,3,6,0,4,4,4,2,2,5,3,0,1,5,6,4,2,0,2,2,6,3,1,3,6,1,15,3,1,4,3,4,5,3,20,1,4,7,6,4,6,16,7,0,1,2,3,1,4,5,3,7,12,4,3,0,7,0,5,1,2,2,2,3,2,2,1,3,1,3,2,0,2,1,5,1,1,0,1,0,2,0,7,0,0,1,2,3,1,1,2,5,1,3,2,2,0,5,8,3,0,12,4,4,2,2,8,2,4,3,6,8,0,5,9,2,1,7,4,5,2,1,0,1,4,7,0,1,1,2,3,0,0,0,0,3,3,2,2,2,1,0,14,6,1,6,2,0,5,4,2,0,13,2,5,6,2,2,4,0,4,0,6,3,3,4,7,0,7,2,13,2,3,5,21,7,0,2,13,1,16,6,1,1,4,2,0,3,7,0,9,1,2,0,5,1,1,3,4,1,7,5,7,3,0,3,3,9,0,9,7,5,7,6,3,5,1,3,9,4,0,17,3,8,9,6,13,1,3,11,7,0,3,7,1,8,0,3,0,6,3,0,0,1,7,5,7,3,0,0,1,0,2,1,2,3,5,1,2,1,1,0,1,0,0,2,2,0,2,3,0,2,3,0,0,0,7,0,1,0,1,0,0,1,7,0,2,0,2,0,0,2,0,2,1,0,0,1,1,0,0,2,1,0,1,1,2,0,0,0,0,6,10,2,13,12,11,1,14,2,3,16,0,14,9,5,3,6,6,4,8,4,0,14,4,9,0,12,8,6,3,5,1,1,4,1,7,3,7,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,5,3,10,3,2,6,4,3,3,13,0,1,12,11,1,2,6
ASA47834.1,5,4,2,0,0,3,3,3,2,3,5,0,4,3,4,2,2,6,4,0,1,6,7,4,3,0,1,2,6,3,1,4,5,1,13,3,1,5,4,4,5,5,17,0,3,6,8,4,5,14,5,0,1,2,3,1,4,5,1,9,10,4,3,0,5,0,4,1,2,2,2,3,2,2,0,3,1,3,2,0,2,1,6,1,3,0,1,0,2,0,5,0,0,1,2,3,1,1,2,5,1,3,2,1,0,4,8,3,0,11,3,3,1,2,7,2,4,3,2,7,0,5,8,2,1,7,6,5,2,1,0,0,4,6,0,1,1,2,3,0,0,0,0,2,3,2,2,1,2,0,12,7,1,6,2,0,5,3,1,0,13,2,5,7,2,2,3,0,3,0,6,2,2,3,8,0,8,1,11,2,3,5,19,8,0,3,12,1,15,6,2,1,4,1,0,3,6,0,9,0,1,1,5,2,1,3,4,0,7,5,8,3,0,3,4,8,0,7,6,4,6,6,3,4,1,3,7,4,0,16,3,7,8,6,8,1,3,14,7,0,2,6,1,8,1,3,0,5,1,1,0,1,6,3,5,3,0,0,1,2,2,2,2,3,3,1,2,0,1,0,1,0,0,2,2,0,2,2,0,2,2,1,0,0,6,0,1,0,1,0,0,1,6,0,1,0,2,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,5,9,2,12,12,11,1,13,2,3,20,0,12,7,4,3,7,4,3,8,3,0,14,4,8,0,11,7,5,2,3,0,1,3,1,7,2,8,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2,5,3,10,3,2,5,4,3,2,14,0,1,11,11,1,2,7
ASA47835.1,5,5,2,0,1,3,2,2,2,3,6,0,4,2,4,2,2,4,3,0,0,4,4,4,3,0,1,2,5,3,1,3,5,1,4,2,1,4,3,4,5,4,8,0,4,2,6,3,0,4,4,0,1,2,3,1,4,4,1,5,7,4,2,0,6,0,5,1,2,2,2,3,2,2,0,2,1,3,2,0,2,1,5,1,1,0,1,0,2,0,4,0,0,1,2,2,1,1,1,5,1,1,1,1,0,4,4,2,0,6,4,4,1,2,1,3,4,3,1,1,0,1,3,2,1,6,5,1,2,2,0,1,4,2,0,1,1,1,2,0,0,0,0,2,3,2,2,1,1,0,7,6,1,6,1,0,5,3,1,0,13,2,0,7,2,2,3,0,4,0,5,2,2,1,4,0,8,1,9,1,3,3,7,6,0,2,6,1,7,6,1,1,2,1,0,1,1,1,9,0,1,0,5,1,1,2,3,1,6,3,6,3,0,3,3,2,0,7,1,4,1,6,2,3,1,3,6,4,0,10,3,6,4,5,2,1,2,5,7,0,2,6,1,8,1,3,0,1,1,0,0,1,0,3,0,3,0,0,1,1,2,1,2,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,0,0,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,8,2,7,5,11,1,13,1,3,13,0,9,2,0,4,6,3,3,8,3,0,6,4,5,0,3,6,4,2,3,0,0,2,1,3,2,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,4,4,2,2,3,3,2,8,0,1,6,9,1,1,5
ASA47842.1,5,5,2,0,1,3,2,2,2,3,6,0,4,2,4,2,2,5,4,0,0,4,4,4,3,0,2,2,5,3,1,3,5,1,11,3,1,4,3,4,5,4,16,0,4,5,6,4,4,12,5,0,1,2,3,1,4,5,1,8,10,4,3,0,6,0,5,1,2,2,2,3,2,2,0,3,1,3,2,0,2,1,5,1,1,0,1,0,2,0,4,0,0,1,2,2,1,1,1,5,1,2,1,1,0,4,4,2,0,10,5,4,1,2,4,3,4,3,1,5,0,1,7,2,1,5,5,1,2,2,0,0,4,5,0,1,1,2,3,0,0,0,0,2,3,2,2,1,2,0,11,6,1,6,1,0,6,3,1,0,12,2,4,7,2,2,3,0,4,0,5,2,2,1,3,0,8,1,9,2,3,3,10,7,0,2,9,1,7,6,1,1,2,1,0,1,5,1,9,0,1,0,5,1,1,2,3,1,7,3,6,3,0,3,3,6,0,8,5,4,5,6,3,3,2,3,6,4,0,13,3,7,8,5,6,1,2,12,7,0,2,6,1,8,1,3,0,4,1,0,0,1,5,3,4,3,0,0,1,1,2,1,3,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,1,0,0,5,0,1,0,1,0,0,1,5,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,4,8,2,11,10,11,1,14,2,3,17,0,9,6,3,4,5,3,3,8,3,0,12,4,5,0,3,6,4,2,3,0,0,3,1,4,2,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,2,2,4,4,2,2,3,3,2,8,0,1,10,9,1,1,4
ASA47845.1,4,3,2,0,1,3,2,1,2,2,4,0,4,2,3,2,2,3,3,0,0,4,3,4,3,0,1,2,4,3,1,2,5,1,4,1,1,4,1,3,5,3,8,0,3,2,6,3,0,3,4,0,1,1,3,0,3,4,1,4,6,4,2,0,5,0,5,1,2,1,2,3,2,2,0,2,1,3,2,0,1,1,4,1,1,0,1,0,1,0,4,0,0,1,2,1,1,1,1,4,1,1,1,1,0,4,4,2,0,6,3,3,1,2,1,2,4,2,1,1,0,1,3,1,0,6,5,1,2,2,0,1,4,2,0,1,1,1,2,0,0,0,0,2,3,2,2,0,0,0,4,6,1,6,1,0,6,3,1,0,12,2,0,6,2,2,3,0,3,0,4,1,1,1,4,0,8,1,9,1,3,3,6,6,0,2,6,1,5,6,1,1,2,1,0,0,1,1,9,0,1,0,5,0,1,2,3,1,5,3,6,3,0,3,3,2,0,6,1,4,1,5,2,3,1,1,5,3,0,10,2,5,4,5,2,1,1,5,6,0,2,4,1,7,1,3,0,0,1,0,0,1,0,3,0,3,0,0,1,1,3,1,2,3,3,0,1,0,1,0,1,0,0,1,1,0,2,2,0,2,1,0,0,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,2,6,4,10,1,13,1,3,11,0,8,1,0,3,5,3,3,8,3,0,6,1,5,0,3,5,4,2,3,0,0,2,0,4,2,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,4,3,1,1,3,3,2,7,0,1,6,9,1,1,4
ASA47846.1,5,5,3,0,1,4,2,3,2,3,6,0,4,3,4,2,2,5,3,0,1,4,5,4,3,0,2,2,6,3,1,3,6,1,11,3,1,4,3,4,5,4,16,0,4,6,6,4,4,13,4,0,1,2,3,1,4,5,1,8,10,4,3,0,8,0,5,1,2,2,2,3,2,3,0,3,1,3,2,0,2,1,5,1,2,0,1,0,2,0,6,0,0,1,2,2,1,1,2,5,1,3,2,2,0,5,8,3,0,10,5,4,2,2,7,3,4,3,2,5,0,4,7,2,1,5,6,3,2,2,0,1,4,5,0,1,1,2,3,0,0,0,0,3,3,2,2,1,1,0,12,6,1,6,2,0,6,3,1,0,12,2,3,7,2,2,4,0,5,0,5,3,2,4,7,0,7,2,12,1,4,5,19,7,0,2,11,1,16,6,2,1,4,2,0,3,5,1,9,1,2,0,5,1,1,3,4,1,8,5,8,3,0,3,3,7,0,8,5,5,5,6,3,5,1,3,9,4,0,15,3,8,8,6,7,1,3,12,7,0,3,7,1,8,1,3,0,5,1,0,0,1,5,4,4,3,0,0,1,1,2,1,2,3,5,1,2,1,1,0,1,0,0,2,2,0,2,3,0,2,2,0,0,0,4,0,1,0,1,0,0,1,5,0,2,0,1,0,0,2,0,2,1,0,0,1,1,0,0,2,1,0,1,1,2,0,0,0,0,4,10,2,11,11,11,1,16,2,3,18,0,11,6,3,4,6,6,4,8,4,0,13,4,9,0,11,8,6,2,5,0,1,4,1,8,3,8,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,5,2,10,5,2,5,4,3,3,14,0,1,10,11,1,1,5
ASA47847.1,5,5,2,0,0,3,2,2,2,3,7,0,4,2,3,2,2,5,3,0,0,5,4,4,3,0,2,2,5,3,1,3,5,1,5,2,1,4,3,4,5,4,10,0,4,2,6,4,2,7,5,0,1,2,3,1,5,5,0,5,8,4,2,0,6,0,4,1,2,2,2,3,2,2,0,2,1,3,2,0,2,1,5,1,1,0,1,0,3,0,4,0,0,1,2,2,1,1,0,5,1,2,1,2,0,4,4,2,0,7,4,3,1,1,1,2,3,3,1,2,0,1,4,2,1,7,7,2,2,2,0,1,4,3,0,1,1,2,3,0,0,0,0,2,3,2,2,1,1,0,8,6,1,6,1,0,5,3,1,0,13,2,1,7,2,2,3,0,3,0,5,2,2,1,4,0,8,1,8,2,3,4,8,7,0,2,6,1,7,6,1,1,2,1,0,1,3,2,8,0,1,0,5,1,2,2,3,1,6,3,6,2,0,2,3,2,0,7,2,4,2,6,2,3,2,3,6,4,0,12,3,7,4,5,3,1,3,8,7,0,3,6,1,6,1,3,0,1,1,1,0,1,2,2,1,3,0,0,1,2,3,1,2,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,0,0,0,3,0,1,0,1,0,1,1,2,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,8,2,8,6,11,1,12,2,3,16,0,9,3,0,4,6,2,1,8,3,0,7,4,5,0,4,6,4,2,3,0,0,2,1,3,2,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,5,4,2,2,3,4,2,8,0,1,7,9,1,1,5
ASA47848.1,4,4,3,0,0,4,0,3,3,3,5,0,3,4,2,1,0,7,4,0,1,2,5,3,3,0,2,3,5,3,1,5,6,1,12,3,1,3,4,6,4,3,18,1,3,6,8,4,6,15,5,0,1,2,4,1,4,5,0,9,10,3,3,0,6,1,6,2,2,1,1,3,2,4,0,4,1,3,1,0,1,1,4,1,2,0,0,0,4,0,6,0,0,1,1,2,1,0,1,5,1,3,3,2,1,4,8,2,0,9,3,2,2,2,7,3,4,3,2,7,0,5,9,2,1,7,4,5,2,1,0,0,3,6,0,0,0,2,2,0,0,0,0,3,3,1,2,1,2,0,13,5,2,4,3,0,6,2,1,0,11,1,5,7,2,3,5,0,4,0,6,3,1,4,6,0,8,2,11,3,1,5,19,6,0,3,12,1,15,6,2,1,4,2,0,3,6,0,7,1,2,1,4,2,1,3,4,2,5,4,9,4,0,2,3,7,0,7,6,5,7,4,4,5,2,2,10,4,0,14,2,7,9,6,9,0,5,15,7,0,2,6,1,5,1,2,0,5,2,0,0,2,6,2,5,1,0,0,2,2,3,1,2,2,3,1,1,1,1,0,1,0,0,2,3,0,1,3,1,2,2,0,0,1,6,0,1,0,1,0,0,1,6,0,2,0,2,0,0,2,0,2,0,0,0,1,1,0,0,2,1,0,1,1,2,0,0,0,0,6,11,2,12,11,9,1,16,2,3,18,0,8,8,4,3,6,5,3,7,4,0,13,5,6,0,12,10,7,2,5,0,1,5,0,7,2,7,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,5,3,11,4,3,5,3,4,2,13,0,1,10,10,2,2,6
ASA47849.1,5,4,3,0,1,4,2,3,2,3,5,0,4,2,4,2,2,5,4,0,1,5,6,4,3,0,1,2,6,3,1,3,6,1,9,3,1,5,4,4,5,5,14,0,3,4,6,4,3,10,5,0,1,2,3,1,4,5,1,7,10,4,3,0,8,0,5,1,2,2,2,3,2,3,0,3,1,3,2,0,2,1,5,1,2,0,1,0,2,0,5,0,0,1,2,2,1,1,2,5,1,3,2,2,0,5,8,3,0,9,4,3,2,2,5,3,4,3,3,4,0,4,6,2,1,5,6,5,2,2,0,1,4,4,0,1,1,2,3,0,0,0,0,2,3,2,2,1,2,0,10,6,1,6,2,0,6,3,1,0,12,2,3,8,2,2,4,0,4,0,6,2,2,3,6,0,8,2,11,2,3,4,18,8,0,2,11,1,16,6,2,1,4,2,0,3,4,1,9,1,2,1,5,1,1,3,4,1,8,5,8,3,0,3,4,6,0,7,4,5,4,6,3,5,2,3,9,4,0,13,3,8,6,6,6,1,3,10,7,0,3,7,1,8,1,3,0,3,1,0,0,1,4,4,3,3,0,0,1,2,2,1,2,3,5,1,2,1,1,0,1,0,0,3,2,0,2,3,0,2,2,1,0,0,4,0,1,0,1,0,0,1,4,0,1,0,1,0,0,2,0,2,1,0,0,1,1,0,0,2,1,0,1,1,2,0,0,0,0,3,9,3,10,11,11,1,14,2,3,18,0,11,5,2,4,6,4,4,8,4,0,11,4,9,0,12,8,6,2,4,0,1,4,1,8,3,8,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,3,5,2,10,4,2,5,4,3,3,14,0,1,9,11,1,1,6
ASA47851.1,5,4,2,0,0,3,3,3,2,3,5,0,4,3,4,2,2,6,4,0,1,6,7,4,3,0,1,2,6,3,1,4,5,1,11,3,1,5,4,4,5,5,15,0,3,5,8,4,4,12,5,0,1,2,3,1,4,5,1,8,9,4,3,0,5,0,4,1,2,2,2,3,2,2,0,3,1,3,2,0,2,1,6,1,3,0,1,0,2,0,5,0,0,1,2,3,1,1,2,5,1,3,2,1,0,4,8,3,0,10,3,3,1,2,6,2,4,3,2,6,0,5,7,2,1,7,6,5,2,1,0,0,4,5,0,1,1,2,3,0,0,0,0,2,3,2,2,1,2,0,11,7,1,6,2,0,5,3,1,0,13,2,4,7,2,2,3,0,3,0,6,2,2,3,8,0,8,1,11,2,3,5,18,8,0,3,11,1,15,6,2,1,4,1,0,3,5,0,9,0,1,1,5,2,1,3,4,0,7,5,8,3,0,3,4,7,0,7,5,4,5,6,3,4,1,3,7,4,0,15,3,7,7,6,7,1,3,12,7,0,2,6,1,8,1,3,0,4,1,1,0,1,5,3,4,3,0,0,1,2,2,2,2,3,3,1,2,0,1,0,1,0,0,2,2,0,2,2,0,2,2,1,0,0,5,0,1,0,1,0,0,1,5,0,1,0,2,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,4,9,2,11,11,11,1,13,2,3,19,0,12,6,3,3,7,4,3,8,3,0,12,4,8,0,11,7,5,2,3,0,1,3,1,7,2,8,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2,5,3,10,3,2,5,4,3,2,14,0,1,10,11,1,2,7
ASA47852.1,5,5,2,0,0,3,1,2,2,3,6,0,3,2,4,2,2,4,3,0,0,4,4,4,3,0,1,2,5,3,1,3,5,1,4,2,1,4,3,4,5,4,8,0,4,2,6,3,0,4,4,0,1,2,3,1,4,4,0,5,7,4,2,0,5,0,5,1,2,2,2,2,2,2,0,2,1,3,2,0,2,1,5,1,0,0,1,0,2,0,4,0,0,1,2,2,1,1,0,5,1,1,1,1,0,4,4,2,0,6,4,5,1,1,1,2,3,3,1,1,0,1,3,2,1,6,2,1,2,2,0,1,4,2,0,1,0,1,2,0,0,0,0,2,3,2,2,1,1,0,7,6,1,6,1,0,4,2,1,0,11,2,0,6,2,2,3,0,4,0,5,2,2,2,5,0,7,1,9,1,2,3,6,5,0,2,6,1,7,6,1,1,2,1,0,1,1,1,9,0,1,0,4,1,2,2,3,1,6,2,6,2,0,1,3,1,0,7,1,4,1,5,2,3,1,3,6,4,0,10,3,6,4,5,2,1,2,5,7,0,0,6,1,8,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,2,1,2,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,0,0,0,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,8,2,6,5,11,1,13,1,3,13,0,9,2,0,3,5,3,3,8,3,0,5,4,5,0,3,6,3,2,3,0,0,2,1,3,1,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,3,4,4,2,2,3,3,2,7,0,1,5,9,1,1,5
ASA47853.1,5,5,2,0,0,3,1,2,2,3,6,0,3,2,4,2,2,4,3,0,0,4,4,4,3,0,2,2,5,3,1,3,5,1,8,2,1,4,3,4,5,4,12,0,4,3,6,4,3,10,5,0,1,2,3,1,4,4,1,6,9,4,2,0,5,0,5,1,2,2,2,2,2,2,0,2,1,3,2,0,2,1,5,1,0,0,1,0,2,0,4,0,0,1,2,2,1,1,0,5,1,2,1,1,0,4,4,2,0,8,4,5,1,1,2,2,3,3,1,3,0,1,5,2,1,6,2,1,2,2,0,1,4,4,0,1,0,2,3,0,0,0,0,2,3,2,2,1,1,0,10,6,1,6,1,0,4,2,1,0,11,2,1,6,2,2,3,0,4,0,5,2,2,1,4,0,7,1,9,2,2,3,9,6,0,2,7,1,7,6,1,1,2,1,0,1,3,1,9,0,1,0,4,1,2,2,3,1,7,2,6,2,0,1,3,2,0,7,3,3,3,5,2,3,1,3,6,4,0,13,3,7,6,5,4,1,2,10,7,0,1,6,1,8,1,2,0,2,1,0,0,1,3,1,2,1,0,0,1,1,3,1,2,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,0,0,0,3,0,1,0,1,0,1,1,3,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,2,8,2,8,7,11,1,13,2,3,16,0,9,4,1,3,5,3,3,8,3,0,8,4,5,0,3,6,3,2,3,0,0,2,1,3,1,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,3,4,4,2,2,3,3,2,7,0,1,7,9,1,1,5
ASA47854.1,5,5,2,0,0,3,1,2,2,3,6,0,3,2,4,2,2,4,3,0,0,4,4,4,3,0,1,2,5,3,1,3,5,1,4,2,1,4,3,4,5,4,8,0,4,2,6,3,0,4,4,0,1,2,3,1,4,3,1,5,7,4,2,0,5,0,5,1,2,2,2,2,2,2,0,2,1,3,2,0,2,1,5,1,0,0,1,0,2,0,4,0,0,1,2,2,1,1,0,5,1,1,1,1,0,4,4,2,0,6,4,5,1,1,1,2,3,3,1,1,0,1,3,2,1,6,2,1,2,2,0,1,4,2,0,1,0,1,2,0,0,0,0,2,3,2,2,1,1,0,7,6,1,6,1,0,4,2,1,0,11,2,0,6,2,2,3,0,4,0,5,2,2,1,4,0,7,1,9,1,2,3,7,5,0,2,6,1,7,6,1,1,2,1,0,1,1,1,9,0,1,0,4,1,2,2,3,1,6,2,6,2,0,1,3,1,0,7,1,3,1,5,2,3,1,3,6,4,0,10,3,6,4,5,2,1,2,5,7,0,1,6,1,8,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,2,1,2,3,3,1,2,0,1,0,1,0,0,1,2,0,2,2,0,2,1,0,0,0,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,8,2,6,5,11,1,13,1,3,13,0,9,2,0,3,5,3,3,8,3,0,5,4,5,0,3,6,3,2,3,0,0,2,1,3,1,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,3,4,4,2,2,3,3,2,7,0,1,5,9,1,1,5
ASA47859.1,5,5,3,0,1,4,2,3,2,3,6,0,4,2,4,2,2,5,3,0,1,4,5,4,3,0,2,2,6,3,1,3,6,1,13,3,1,4,3,4,5,4,18,0,4,7,6,4,5,14,4,0,1,2,3,1,4,5,1,9,11,4,3,0,8,0,5,1,2,2,2,3,2,3,0,3,1,3,2,0,2,1,5,1,2,0,1,0,2,0,6,0,0,1,2,2,1,1,2,5,1,3,2,2,0,5,8,3,0,11,5,4,2,2,8,3,4,3,2,6,0,4,8,2,1,5,6,3,2,2,0,1,4,6,0,1,1,2,3,0,0,0,0,3,3,2,2,1,1,0,12,6,1,6,2,0,6,3,1,0,12,2,5,8,2,2,4,0,5,0,5,3,2,4,7,0,8,2,12,1,3,5,20,7,0,2,12,1,16,6,2,1,4,2,0,3,6,1,9,1,2,0,5,1,1,3,4,1,8,5,8,3,0,3,3,8,0,8,6,5,6,6,3,5,1,3,9,4,0,16,3,8,9,6,8,1,3,14,7,0,3,7,1,8,1,3,0,6,1,0,0,1,6,4,5,3,0,0,1,1,2,1,2,3,5,1,2,1,1,0,1,0,0,2,2,0,2,3,0,2,2,0,0,0,6,0,1,0,1,0,0,1,6,0,2,0,1,0,0,2,0,2,1,0,0,1,1,0,0,2,1,0,1,1,2,0,0,0,0,5,10,2,12,12,11,1,16,2,3,19,0,11,7,4,4,6,6,4,8,4,0,15,4,9,0,11,8,6,2,5,0,1,4,1,8,3,8,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,5,2,10,5,2,5,4,3,3,14,0,1,11,11,1,1,5
ASA47860.1,7,11,4,0,1,5,3,9,3,3,12,0,3,7,9,2,2,9,11,0,0,13,5,2,8,0,1,5,20,8,3,6,12,1,11,8,2,21,13,12,8,3,14,0,6,4,17,4,20,9,9,0,8,7,5,4,4,10,2,6,15,5,12,0,8,0,8,6,2,3,2,3,2,3,0,14,1,4,5,0,3,1,6,1,1,0,2,0,4,0,6,0,1,1,3,6,1,2,2,4,2,1,2,2,0,7,4,4,0,6,9,5,3,0,2,4,3,11,7,4,0,7,5,8,3,8,2,7,3,1,0,0,5,2,0,1,9,1,5,1,0,3,0,7,9,1,3,4,2,0,10,15,1,16,2,0,8,3,1,1,16,4,5,10,3,7,7,1,4,0,13,1,1,8,14,0,10,2,14,1,7,5,18,11,4,3,10,4,18,8,7,2,8,3,2,3,3,3,25,0,4,5,7,5,3,5,3,2,11,13,12,7,0,4,4,10,1,7,2,8,1,9,2,10,5,8,12,15,0,15,3,7,12,8,5,3,13,8,12,0,2,8,1,6,6,4,1,6,2,0,0,7,2,3,0,1,0,0,2,3,3,1,2,4,9,2,2,0,1,0,2,0,1,3,2,0,1,2,1,7,1,0,0,2,2,0,2,0,2,0,1,5,2,0,1,3,1,0,2,4,0,2,2,6,4,1,4,0,0,1,6,2,1,2,3,0,5,0,2,6,13,2,10,8,17,1,19,4,6,16,0,9,16,7,11,16,13,8,15,4,5,5,9,7,0,17,9,8,7,7,1,6,13,10,12,3,9,6,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,7,11,5,9,2,18,5,12,7,1,13,0,3,21,19,3,5,8
